om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
738233,2023,06,19,2023-06-19,11:21:00,3,VA,51,0,50.0000,0,0,4000,0,36.5900,-79.8600,36.5900,-79.8600,0,0,0,0,0,89,0,0,0,EG
738234,2023,06,19,2023-06-19,11:23:00,3,NC,37,0,50.0000,0,0,0,0,36.0800,-79.8021,36.0800,-79.8021,0,0,0,0,0,81,0,0,0,EG
738235,2023,06,19,2023-06-19,11:23:00,3,NC,37,0,50.0000,0,0,500,0,36.3900,-79.9700,36.3900,-79.9700,0,0,0,0,0,157,0,0,0,EG
738236,2023,06,19,2023-06-19,11:24:00,3,NC,37,0,50.0000,0,0,0,0,35.5372,-80.1205,35.5372,-80.1205,0,0,0,0,0,57,0,0,0,EG
738237,2023,06,19,2023-06-19,11:30:00,3,NC,37,0,50.0000,0,0,0,0,36.1618,-79.7703,36.1618,-79.7703,0,0,0,0,0,81,0,0,0,EG
738238,2023,06,19,2023-06-19,11:32:00,3,NC,37,0,50.0000,0,0,0,0,35.5782,-80.0801,35.5782,-80.0801,0,0,0,0,0,57,0,0,0,EG
738239,2023,06,19,2023-06-19,11:34:00,3,NC,37,0,50.0000,0,0,500,0,36.3900,-79.8500,36.3900,-79.8500,0,0,0,0,0,157,0,0,0,EG
738240,2023,06,19,2023-06-19,11:50:00,3,NC,37,0,50.0000,0,0,500,0,36.3500,-79.7100,36.3500,-79.7100,0,0,0,0,0,157,0,0,0,EG
738241,2023,06,19,2023-06-19,12:07:00,3,NC,37,0,50.0000,0,0,5000,0,36.1246,-79.6743,36.1246,-79.6743,0,0,0,0,0,81,0,0,0,EG
738242,2023,06,19,2023-06-19,12:21:00,3,NC,37,0,50.0000,0,0,0,0,35.7703,-79.9664,35.7703,-79.9664,0,0,0,0,0,151,0,0,0,EG
738243,2023,06,19,2023-06-19,12:24:00,3,VA,51,0,50.0000,0,0,1000,0,37.1400,-79.1700,37.1400,-79.1700,0,0,0,0,0,31,0,0,0,EG
738244,2023,06,19,2023-06-19,12:32:00,3,VA,51,0,50.0000,0,0,1000,0,36.5700,-79.4700,36.5700,-79.4700,0,0,0,0,0,143,0,0,0,EG
738245,2023,06,19,2023-06-19,13:05:00,3,FL,12,0,52.0000,0,0,0,0,25.7300,-80.3100,25.7300,-80.3100,0,0,0,0,0,86,0,0,0,EG
738246,2023,06,19,2023-06-19,13:09:00,3,NC,37,0,50.0000,0,0,5000,0,35.9542,-78.9138,35.9542,-78.9138,0,0,0,0,0,63,0,0,0,EG
738247,2023,06,19,2023-06-19,13:10:00,3,NC,37,0,50.0000,0,0,0,0,35.9913,-78.9404,35.9913,-78.9404,0,0,0,0,0,63,0,0,0,EG
738248,2023,06,19,2023-06-19,13:10:00,3,NC,37,0,50.0000,0,0,5000,0,35.9662,-78.9240,35.9662,-78.9240,0,0,0,0,0,63,0,0,0,EG
738249,2023,06,19,2023-06-19,13:20:00,3,NC,37,0,50.0000,0,0,5000,0,36.0255,-78.9104,36.0255,-78.9104,0,0,0,0,0,63,0,0,0,EG
738250,2023,06,19,2023-06-19,13:20:00,3,NC,37,0,50.0000,0,0,0,0,36.0277,-78.9535,36.0277,-78.9535,0,0,0,0,0,63,0,0,0,EG
738251,2023,06,19,2023-06-19,13:21:00,3,FL,12,0,51.0000,0,0,0,0,25.7862,-80.3156,25.7862,-80.3156,0,0,0,0,0,86,0,0,0,MG
738252,2023,06,19,2023-06-19,13:23:00,3,AL,01,0,52.0000,0,0,0,0,30.6000,-88.1800,30.6000,-88.1800,0,0,0,0,0,97,0,0,0,EG
738253,2023,06,19,2023-06-19,13:30:00,3,FL,12,0,50.0000,0,0,0,0,25.7500,-80.3300,25.7500,-80.3300,0,0,0,0,0,86,0,0,0,EG
738254,2023,06,19,2023-06-19,13:33:00,3,NC,37,0,50.0000,0,0,5000,0,35.1200,-79.4200,35.1200,-79.4200,0,0,0,0,0,125,0,0,0,EG
738255,2023,06,19,2023-06-19,13:39:00,3,FL,12,0,50.0000,0,0,0,0,25.6864,-80.3789,25.6864,-80.3789,0,0,0,0,0,86,0,0,0,EG
738256,2023,06,19,2023-06-19,13:52:00,3,AL,01,0,52.0000,0,0,0,0,30.4600,-88.2200,30.4600,-88.2200,0,0,0,0,0,97,0,0,0,EG
738257,2023,06,19,2023-06-19,13:58:00,3,VA,51,0,52.0000,0,0,4000,0,37.9089,-78.5430,37.9089,-78.5430,0,0,0,0,0,3,0,0,0,EG
738258,2023,06,19,2023-06-19,14:00:00,3,NC,37,0,50.0000,0,0,5000,0,35.3291,-79.2635,35.3291,-79.2635,0,0,0,0,0,125,0,0,0,EG
738259,2023,06,19,2023-06-19,14:12:00,3,VA,51,0,52.0000,0,0,3000,0,38.9072,-77.9949,38.9072,-77.9949,0,0,0,0,0,61,0,0,0,EG
738260,2023,06,19,2023-06-19,14:24:00,3,VA,51,0,52.0000,0,0,3000,0,38.0509,-78.4854,38.0509,-78.4854,0,0,0,0,0,540,0,0,0,EG
738261,2023,06,19,2023-06-19,14:26:00,3,VA,51,0,52.0000,0,0,2000,0,38.0670,-78.4663,38.0670,-78.4663,0,0,0,0,0,3,0,0,0,EG
738262,2023,06,19,2023-06-19,14:37:00,3,VA,51,0,56.0000,0,0,10000,0,38.1305,-78.4526,38.1305,-78.4526,0,0,0,0,0,3,0,0,0,EG
738263,2023,06,19,2023-06-19,14:39:00,3,VA,51,0,52.0000,0,0,4000,0,38.1517,-78.4616,38.1517,-78.4616,0,0,0,0,0,3,0,0,0,EG
738264,2023,06,19,2023-06-19,15:03:00,3,VA,51,0,52.0000,0,0,3000,0,39.1642,-77.5569,39.1642,-77.5569,0,0,0,0,0,107,0,0,0,EG
738265,2023,06,19,2023-06-19,15:12:00,3,VA,51,0,52.0000,0,0,2000,0,39.1749,-77.5904,39.1749,-77.5904,0,0,0,0,0,107,0,0,0,EG
738266,2023,06,19,2023-06-19,16:11:00,3,VA,51,0,52.0000,0,0,8000,0,38.6632,-78.0890,38.6632,-78.0890,0,0,0,0,0,157,0,0,0,EG
738267,2023,06,19,2023-06-19,16:15:00,3,VA,51,0,52.0000,0,0,4000,0,38.6892,-78.1386,38.6892,-78.1386,0,0,0,0,0,157,0,0,0,EG
738268,2023,06,19,2023-06-19,16:30:00,3,TX,48,0,96.0000,0,0,0,0,31.1900,-100.5000,31.1900,-100.5000,0,0,0,0,0,451,0,0,0,EG
738269,2023,06,19,2023-06-19,17:40:00,3,FL,12,0,50.0000,0,0,0,0,29.5500,-81.1800,29.5500,-81.1800,0,0,0,0,0,35,0,0,0,EG
738270,2023,06,19,2023-06-19,17:40:00,3,FL,12,0,50.0000,0,0,0,0,29.5500,-81.2500,29.5500,-81.2500,0,0,0,0,0,35,0,0,0,EG
738271,2023,06,19,2023-06-19,17:40:00,3,FL,12,0,50.0000,0,0,0,0,29.5700,-81.1900,29.5700,-81.1900,0,0,0,0,0,35,0,0,0,EG
738272,2023,06,19,2023-06-19,18:32:00,3,NV,32,0,53.0000,0,0,0,0,40.1700,-115.4900,40.1700,-115.4900,0,0,0,0,0,7,0,0,0,MG
738273,2023,06,19,2023-06-19,19:06:00,3,MT,30,0,61.0000,0,0,0,0,46.2900,-105.2900,46.2900,-105.2900,0,0,0,0,0,75,0,0,0,EG
738274,2023,06,19,2023-06-19,19:35:00,3,MT,30,0,72.0000,0,0,0,0,46.2800,-105.2800,46.2800,-105.2800,0,0,0,0,0,17,0,0,0,MG
738275,2023,06,19,2023-06-19,19:40:00,3,FL,12,0,54.0000,0,0,0,0,28.6300,-80.6600,28.6300,-80.6600,0,0,0,0,0,9,0,0,0,MG
738276,2023,06,19,2023-06-19,19:40:00,3,FL,12,0,54.0000,0,0,0,0,28.6100,-80.6200,28.6100,-80.6200,0,0,0,0,0,9,0,0,0,MG
738277,2023,06,19,2023-06-19,19:40:00,3,FL,12,0,59.0000,0,0,0,0,28.7400,-80.7000,28.7400,-80.7000,0,0,0,0,0,9,0,0,0,MG
738278,2023,06,19,2023-06-19,19:48:00,3,MT,30,0,52.0000,0,0,0,0,46.3100,-105.0300,46.3100,-105.0300,0,0,0,0,0,17,0,0,0,MG
738279,2023,06,19,2023-06-19,19:50:00,3,FL,12,0,50.0000,0,0,2600,0,28.3200,-80.7300,28.3200,-80.7300,0,0,0,0,0,9,0,0,0,EG
738280,2023,06,19,2023-06-19,19:50:00,3,FL,12,0,50.0000,0,0,3000,0,28.3300,-80.7400,28.3300,-80.7400,0,0,0,0,0,9,0,0,0,EG
738281,2023,06,19,2023-06-19,20:08:00,3,LA,22,0,56.0000,0,0,0,0,30.0000,-89.9000,30.0000,-89.9000,0,0,0,0,0,71,0,0,0,MG
738282,2023,06,19,2023-06-19,20:12:00,3,FL,12,0,54.0000,0,0,0,0,28.2400,-80.6100,28.2400,-80.6100,0,0,0,0,0,9,0,0,0,MG
738283,2023,06,19,2023-06-19,20:15:00,3,MT,30,0,70.0000,0,0,0,0,46.4700,-104.6300,46.4700,-104.6300,0,0,0,0,0,25,0,0,0,MG
738284,2023,06,19,2023-06-19,20:38:00,3,LA,22,0,56.0000,0,0,0,0,30.0000,-89.9000,30.0000,-89.9000,0,0,0,0,0,71,0,0,0,MG
738285,2023,06,19,2023-06-19,20:54:00,3,LA,22,0,52.0000,0,0,1500,0,30.3000,-89.9200,30.3000,-89.9200,0,0,0,0,0,103,0,0,0,EG
738286,2023,06,19,2023-06-19,21:24:00,3,LA,22,0,50.0000,0,0,0,0,29.8700,-89.6700,29.8700,-89.6700,0,0,0,0,0,87,0,0,0,MG
738287,2023,06,20,2023-06-20,02:01:00,3,ND,38,0,63.0000,0,0,0,0,48.4000,-103.1700,48.4000,-103.1700,0,0,0,0,0,105,0,0,0,MG
738288,2023,06,20,2023-06-20,02:04:00,3,ND,38,0,67.0000,0,0,0,0,48.3400,-103.1700,48.3400,-103.1700,0,0,0,0,0,105,0,0,0,MG
738289,2023,06,20,2023-06-20,03:43:00,3,FL,12,0,50.0000,0,0,0,0,29.6400,-82.3700,29.6400,-82.3700,0,0,0,0,0,1,0,0,0,EG
738290,2023,06,20,2023-06-20,05:40:00,3,FL,12,0,50.0000,0,0,0,0,29.3700,-82.2300,29.3700,-82.2300,0,0,0,0,0,83,0,0,0,EG
738291,2023,06,20,2023-06-20,07:25:00,3,FL,12,0,50.0000,0,0,0,0,29.1700,-82.1200,29.1700,-82.1200,0,0,0,0,0,83,0,0,0,EG
738292,2023,06,20,2023-06-20,12:15:00,3,MS,28,0,52.0000,0,0,1000,0,30.3600,-89.2100,30.3600,-89.2100,0,0,0,0,0,47,0,0,0,EG
738293,2023,06,20,2023-06-20,16:03:00,3,SD,46,0,55.0000,0,0,0,0,45.0902,-100.8055,45.0902,-100.8055,0,0,0,0,0,41,0,0,0,MG
738294,2023,06,20,2023-06-20,16:15:00,3,LA,22,0,52.0000,0,0,6000,0,30.0100,-90.8200,30.0100,-90.8200,0,0,0,0,0,93,0,0,0,EG
738295,2023,06,20,2023-06-20,16:19:00,3,SD,46,0,54.0000,0,0,0,0,45.7868,-100.9351,45.7868,-100.9351,0,0,0,0,0,31,0,0,0,MG
738296,2023,06,20,2023-06-20,16:40:00,3,NM,35,0,56.0000,0,0,0,0,34.3655,-103.3200,34.3655,-103.3200,0,0,0,0,0,9,0,0,0,MG
738297,2023,06,20,2023-06-20,17:13:00,3,GA,13,0,45.0000,0,0,1000,0,32.0700,-82.0200,32.0700,-82.0200,0,0,0,0,0,267,0,0,0,EG
738298,2023,06,20,2023-06-20,17:15:00,3,ND,38,0,50.0000,0,0,1000,0,46.6200,-100.7343,46.6200,-100.7343,0,0,0,0,0,59,0,0,0,MG
738299,2023,06,20,2023-06-20,18:03:00,3,ND,38,0,59.0000,0,0,1000,0,46.7721,-100.9000,46.7721,-100.9000,0,0,0,0,0,59,0,0,0,MG
738300,2023,06,20,2023-06-20,18:13:00,3,WY,56,0,50.0000,0,0,0,0,42.9000,-106.4700,42.9000,-106.4700,0,0,0,0,0,25,0,0,0,MG
738301,2023,06,20,2023-06-20,18:15:00,3,ND,38,0,65.0000,0,0,1000,0,46.8709,-100.9599,46.8709,-100.9599,0,0,0,0,0,59,0,0,0,EG
738302,2023,06,20,2023-06-20,18:18:00,3,TX,48,0,52.0000,0,0,0,0,30.0200,-100.2200,30.0200,-100.2200,0,0,0,0,0,137,0,0,0,EG
738303,2023,06,20,2023-06-20,19:23:00,3,ND,38,0,61.0000,0,0,3000,0,47.9736,-100.1721,47.9736,-100.1721,0,0,0,0,0,49,0,0,0,EG
738304,2023,06,20,2023-06-20,19:23:00,3,ND,38,0,96.0000,0,0,350000,0,48.2531,-100.0410,48.2531,-100.0410,0,0,0,0,0,69,0,0,0,MG
738305,2023,06,20,2023-06-20,19:30:00,3,ND,38,0,87.0000,0,0,5000,0,48.4436,-100.3416,48.4436,-100.3416,0,0,0,0,0,49,0,0,0,EG
738306,2023,06,20,2023-06-20,19:30:00,3,ND,38,0,70.0000,0,0,4000,0,48.1237,-100.1315,48.1237,-100.1315,0,0,0,0,0,69,0,0,0,EG
738307,2023,06,20,2023-06-20,19:34:00,3,ND,38,0,56.0000,0,0,3000,0,48.2412,-100.2159,48.2412,-100.2159,0,0,0,0,0,69,0,0,0,MG
738308,2023,06,20,2023-06-20,19:45:00,3,ND,38,0,56.0000,0,0,0,0,48.3534,-100.0404,48.3534,-100.0404,0,0,0,0,0,69,0,0,0,MG
738309,2023,06,20,2023-06-20,19:48:00,3,ND,38,0,70.0000,0,0,15000,0,48.3700,-99.9800,48.3700,-99.9800,0,0,0,0,0,69,0,0,0,EG
738310,2023,06,20,2023-06-20,19:55:00,3,ND,38,0,52.0000,0,0,0,0,48.7000,-100.6123,48.7000,-100.6123,0,0,0,0,0,9,0,0,0,EG
738311,2023,06,20,2023-06-20,20:04:00,3,GA,13,0,55.0000,0,0,4000,0,30.9000,-83.1375,30.9000,-83.1375,0,0,0,0,0,185,0,0,0,EG
738312,2023,06,20,2023-06-20,20:10:00,3,WY,56,0,61.0000,0,0,0,0,43.8626,-105.3340,43.8802,-105.2778,0,0,0,0,0,5,0,0,0,EG
738313,2023,06,20,2023-06-20,20:19:00,3,ND,38,0,50.0000,0,0,0,0,48.8098,-100.0345,48.8098,-100.0345,0,0,0,0,0,79,0,0,0,MG
738314,2023,06,20,2023-06-20,20:19:00,3,ND,38,0,78.0000,0,0,600000,0,48.8200,-100.0500,48.8200,-100.0500,0,0,0,0,0,79,0,0,0,EG
738315,2023,06,20,2023-06-20,20:25:00,3,ND,38,0,61.0000,0,0,50000,0,48.7993,-99.7766,48.7993,-99.7766,0,0,0,0,0,79,0,0,0,EG
738316,2023,06,20,2023-06-20,20:40:00,3,GA,13,0,50.0000,0,0,0,0,31.2914,-83.2018,31.2914,-83.2018,0,0,0,0,0,19,0,0,0,EG
738317,2023,06,20,2023-06-20,21:30:00,3,WY,56,0,52.0000,0,0,0,0,43.7000,-104.6800,43.7000,-104.6800,0,0,0,0,0,45,0,0,0,EG
738318,2023,06,20,2023-06-20,21:45:00,3,WY,56,0,52.0000,0,0,0,0,44.0800,-104.1400,44.0800,-104.1400,0,0,0,0,0,45,0,0,0,EG
738319,2023,06,20,2023-06-20,22:00:00,3,WY,56,0,52.0000,0,0,0,0,43.9135,-104.1693,43.9135,-104.1693,0,0,0,0,0,45,0,0,0,EG
738320,2023,06,20,2023-06-20,22:30:00,3,SD,46,0,52.0000,0,0,0,0,43.9893,-103.7873,43.9893,-103.7873,0,0,0,0,0,103,0,0,0,EG
738321,2023,06,21,2023-06-21,06:30:00,3,KS,20,0,61.0000,0,0,0,0,37.6531,-97.8850,37.6531,-97.8850,0,0,0,0,0,95,0,0,0,EG
738322,2023,06,21,2023-06-21,07:03:00,3,FL,12,0,50.0000,0,0,0,0,30.4814,-84.2773,30.4814,-84.2773,0,0,0,0,0,73,0,0,0,EG
738323,2023,06,21,2023-06-21,07:11:00,3,FL,12,0,50.0000,0,0,0,0,30.4837,-84.2773,30.4837,-84.2773,0,0,0,0,0,73,0,0,0,EG
738324,2023,06,21,2023-06-21,08:14:00,3,FL,12,0,50.0000,0,0,0,0,30.4709,-84.1256,30.4709,-84.1256,0,0,0,0,0,73,0,0,0,EG
738325,2023,06,21,2023-06-21,08:25:00,3,GA,13,0,50.0000,0,0,0,0,30.8000,-83.0500,30.8000,-83.0500,0,0,0,0,0,101,0,0,0,EG
738326,2023,06,21,2023-06-21,10:05:00,3,FL,12,0,40.0000,0,0,2000,0,29.8600,-82.8700,29.8600,-82.8700,0,0,0,0,0,41,0,0,0,EG
738327,2023,06,21,2023-06-21,10:05:00,3,FL,12,0,40.0000,0,0,200,0,30.2800,-82.9600,30.2800,-82.9600,0,0,0,0,0,121,0,0,0,EG
738328,2023,06,21,2023-06-21,10:15:00,3,FL,12,0,40.0000,0,0,500,0,29.9500,-82.7700,29.9500,-82.7700,0,0,0,0,0,23,0,0,0,EG
738329,2023,06,21,2023-06-21,10:20:00,3,FL,12,0,50.0000,0,0,0,0,30.1200,-82.7900,30.1200,-82.7900,0,0,0,0,0,23,0,0,0,EG
738330,2023,06,21,2023-06-21,13:09:00,3,NE,31,0,51.0000,0,0,0,0,41.0994,-102.9856,41.0994,-102.9856,0,0,0,0,0,33,0,0,0,MG
738331,2023,06,21,2023-06-21,13:41:00,3,SC,45,0,55.0000,0,0,0,0,33.6027,-80.3065,33.6027,-80.3065,0,0,0,0,0,27,0,0,0,EG
738332,2023,06,21,2023-06-21,15:11:00,3,TX,48,0,54.0000,0,0,0,0,30.5000,-99.7700,30.5000,-99.7700,0,0,0,0,0,267,0,0,0,MG
738333,2023,06,21,2023-06-21,16:08:00,3,TX,48,0,61.0000,0,0,50000,0,32.2300,-96.5000,32.2300,-96.5000,0,0,0,0,0,349,0,0,0,EG
738334,2023,06,21,2023-06-21,16:23:00,3,TX,48,0,71.0000,0,0,0,0,32.0300,-96.4000,32.0300,-96.4000,0,0,0,0,0,349,0,0,0,MG
738335,2023,06,21,2023-06-21,16:25:00,3,TX,48,0,70.0000,0,0,1000000,0,32.1156,-96.3374,32.1156,-96.3374,0,0,0,0,0,349,0,0,0,EG
738336,2023,06,21,2023-06-21,16:50:00,3,TX,48,0,61.0000,0,0,5000,0,30.3000,-98.8200,30.3000,-98.8200,0,0,0,0,0,171,0,0,0,EG
738337,2023,06,21,2023-06-21,16:50:00,3,TX,48,0,61.0000,0,0,5000,0,30.2837,-98.8803,30.2871,-98.8842,0,0,0,0,0,171,0,0,0,EG
738338,2023,06,21,2023-06-21,16:55:00,3,TX,48,0,51.0000,0,0,0,0,30.2447,-98.9103,30.2447,-98.9103,0,0,0,0,0,171,0,0,0,MG
738339,2023,06,21,2023-06-21,17:05:00,3,TX,48,0,65.0000,0,0,10000,0,31.6200,-96.2800,31.6200,-96.2800,0,0,0,0,0,161,0,0,0,EG
738340,2023,06,21,2023-06-21,17:10:00,3,TX,48,0,65.0000,0,0,10000,0,31.4700,-96.2300,31.4700,-96.2300,0,0,0,0,0,161,0,0,0,EG
738341,2023,06,21,2023-06-21,17:10:00,3,TX,48,0,78.0000,0,0,500000,0,31.6906,-96.1657,31.4786,-96.0904,0,0,0,0,0,161,0,0,0,EG
738342,2023,06,21,2023-06-21,17:14:00,3,TX,48,0,52.0000,0,0,10000,0,31.5200,-96.5400,31.5200,-96.5400,0,0,0,0,0,293,0,0,0,EG
738343,2023,06,21,2023-06-21,17:25:00,3,TX,48,0,78.0000,0,0,1000000,0,31.4700,-96.0700,31.4700,-96.0700,0,0,0,0,0,289,0,0,0,EG
738344,2023,06,21,2023-06-21,17:26:00,3,TX,48,0,52.0000,0,0,2000,0,30.2722,-98.5081,30.2722,-98.5081,0,0,0,0,0,31,0,0,0,EG
738345,2023,06,21,2023-06-21,17:49:00,3,TX,48,0,52.0000,0,0,2000,0,30.0434,-98.4000,30.0434,-98.4000,0,0,0,0,0,31,0,0,0,EG
738346,2023,06,21,2023-06-21,18:00:00,3,TX,48,0,61.0000,0,0,5000,0,31.0942,-95.9718,31.0942,-95.9718,0,0,0,0,0,289,0,0,0,EG
738347,2023,06,21,2023-06-21,18:20:00,3,TX,48,0,52.0000,0,0,0,0,30.9500,-95.8800,30.9500,-95.8800,0,0,0,0,0,313,0,0,0,EG
738348,2023,06,21,2023-06-21,18:20:00,3,TX,48,0,52.0000,0,0,10000,0,30.9556,-95.8959,30.9556,-95.8959,0,0,0,0,0,313,0,0,0,EG
738349,2023,06,21,2023-06-21,18:25:00,3,TX,48,0,50.0000,0,0,0,0,30.9734,-95.8264,30.9734,-95.8264,0,0,0,0,0,313,0,0,0,MG
738350,2023,06,21,2023-06-21,18:33:00,3,TX,48,0,61.0000,0,0,0,0,30.7400,-95.8400,30.7400,-95.8400,0,0,0,0,0,471,0,0,0,EG
738351,2023,06,21,2023-06-21,18:34:00,3,TX,48,0,51.0000,0,0,0,0,30.1735,-98.0044,30.1735,-98.0044,0,0,0,0,0,209,0,0,0,MG
738352,2023,06,21,2023-06-21,18:34:00,3,TX,48,0,51.0000,0,0,0,0,30.1800,-98.0000,30.1800,-98.0000,0,0,0,0,0,209,0,0,0,MG
738353,2023,06,21,2023-06-21,18:40:00,3,TX,48,0,61.0000,0,0,0,0,30.7100,-95.7900,30.7100,-95.7900,0,0,0,0,0,471,0,0,0,EG
738354,2023,06,21,2023-06-21,18:44:00,3,TX,48,0,61.0000,0,0,0,0,30.6900,-95.7900,30.6900,-95.7900,0,0,0,0,0,471,0,0,0,EG
738355,2023,06,21,2023-06-21,18:45:00,3,TX,48,0,74.0000,0,0,0,0,31.4102,-99.3680,31.4102,-99.3680,0,0,0,0,0,307,0,0,0,EG
738356,2023,06,21,2023-06-21,18:52:00,3,TX,48,0,56.0000,0,0,0,0,34.3889,-100.9124,34.3889,-100.9124,0,0,0,0,0,191,0,0,0,MG
738357,2023,06,21,2023-06-21,19:13:00,3,TX,48,0,61.0000,0,0,0,0,30.3700,-95.7800,30.3700,-95.7800,0,0,0,0,0,339,0,0,0,EG
738358,2023,06,21,2023-06-21,19:22:00,3,TX,48,0,65.0000,0,0,0,0,33.9442,-100.8361,33.9442,-100.8361,0,0,0,0,0,345,0,0,0,MG
738359,2023,06,21,2023-06-21,19:26:00,3,TX,48,0,61.0000,0,0,0,0,30.3200,-95.7500,30.3200,-95.7500,0,0,0,0,0,339,0,0,0,EG
738360,2023,06,21,2023-06-21,19:35:00,3,TX,48,0,70.0000,0,0,1000000,0,30.0800,-95.4400,30.0800,-95.4400,0,0,0,0,0,201,0,0,0,EG
738361,2023,06,21,2023-06-21,19:35:00,3,TX,48,0,56.0000,0,0,100000,0,30.1700,-95.5400,30.1700,-95.5400,0,0,0,0,0,339,0,0,0,EG
738362,2023,06,21,2023-06-21,19:41:00,3,TX,48,0,54.0000,0,0,0,0,30.0675,-95.5561,30.0675,-95.5561,0,0,0,0,0,201,0,0,0,MG
738363,2023,06,21,2023-06-21,19:41:00,3,TX,48,0,54.0000,0,0,15000,0,30.0675,-95.5561,30.0675,-95.5561,0,0,0,0,0,201,0,0,0,MG
738364,2023,06,21,2023-06-21,19:42:00,3,TX,48,0,56.0000,0,0,0,0,30.1000,-95.5500,30.1000,-95.5500,0,0,0,0,0,201,0,0,0,EG
738365,2023,06,21,2023-06-21,19:48:00,3,SD,46,0,61.0000,0,0,0,0,45.8432,-101.7200,45.8432,-101.7200,0,0,0,0,0,31,0,0,0,MG
738366,2023,06,21,2023-06-21,19:50:00,3,TX,48,0,61.0000,0,0,0,0,30.1700,-95.5200,30.1700,-95.5200,0,0,0,0,0,339,0,0,0,EG
738367,2023,06,21,2023-06-21,19:51:00,3,TX,48,0,70.0000,0,0,0,0,33.9441,-100.8381,33.9441,-100.8381,0,0,0,0,0,345,0,0,0,MG
738368,2023,06,21,2023-06-21,20:03:00,3,TX,48,0,65.0000,0,0,500000,0,30.0100,-95.3900,30.0100,-95.3900,0,0,0,0,0,201,0,0,0,EG
738369,2023,06,21,2023-06-21,20:06:00,3,TX,48,0,84.0000,0,0,0,0,29.9800,-95.3500,29.9800,-95.3500,0,0,0,0,0,201,0,0,0,MG
738370,2023,06,21,2023-06-21,20:12:00,3,CO,08,0,56.0000,0,0,0,0,40.1700,-103.2200,40.1700,-103.2200,0,0,0,0,0,121,0,0,0,MG
738371,2023,06,21,2023-06-21,20:15:00,3,TX,48,0,56.0000,0,0,0,0,33.7701,-101.0000,33.7701,-101.0000,0,0,0,0,0,125,0,0,0,MG
738372,2023,06,21,2023-06-21,20:15:00,3,ND,38,0,61.0000,0,0,0,0,45.9700,-101.5700,45.9700,-101.5700,0,0,0,0,0,85,0,0,0,EG
738373,2023,06,21,2023-06-21,20:15:00,3,ND,38,0,61.0000,0,0,0,0,45.9900,-101.3400,45.9900,-101.3400,0,0,0,0,0,85,0,0,0,EG
738374,2023,06,21,2023-06-21,20:17:00,3,TX,48,0,58.0000,0,0,0,0,33.5646,-100.4905,33.5646,-100.4905,0,0,0,0,0,269,0,0,0,MG
738375,2023,06,21,2023-06-21,20:26:00,3,TX,48,0,73.0000,0,0,0,0,33.4800,-100.8674,33.3978,-100.7633,0,0,0,0,0,125,0,0,0,MG
738376,2023,06,21,2023-06-21,20:34:00,3,TX,48,0,50.0000,0,0,0,0,29.5200,-95.2400,29.5200,-95.2400,0,0,0,0,0,39,0,0,0,MG
738377,2023,06,21,2023-06-21,20:35:00,3,TX,48,0,71.0000,0,0,1000000,0,30.0500,-95.4600,30.0500,-95.4600,0,0,0,0,0,201,0,0,0,MG
738378,2023,06,21,2023-06-21,20:37:00,3,TX,48,0,104.0000,0,0,0,0,33.3978,-100.7630,33.1557,-100.5176,0,0,0,0,0,263,0,0,0,EG
738379,2023,06,21,2023-06-21,20:38:00,3,TX,48,0,51.0000,0,0,0,0,33.5214,-101.1636,33.5214,-101.1636,0,0,0,0,0,107,0,0,0,MG
738380,2023,06,21,2023-06-21,20:48:00,3,CO,08,0,59.0000,0,0,0,0,39.6000,-105.4900,39.6000,-105.4900,0,0,0,0,0,19,0,0,0,MG
738381,2023,06,21,2023-06-21,20:55:00,3,ND,38,0,65.0000,0,0,25000,0,45.9800,-100.9600,45.9800,-100.9600,0,0,0,0,0,85,0,0,0,EG
738382,2023,06,21,2023-06-21,20:57:00,3,TX,48,0,56.0000,0,0,0,0,29.8000,-95.4000,29.8000,-95.4000,0,0,0,0,0,201,0,0,0,EG
738383,2023,06,21,2023-06-21,21:00:00,3,ND,38,0,61.0000,0,0,2000,0,45.9600,-100.9400,45.9600,-100.9400,0,0,0,0,0,85,0,0,0,EG
738384,2023,06,21,2023-06-21,21:17:00,3,TX,48,0,95.0000,0,0,0,0,33.1557,-100.5176,32.9600,-100.3800,0,0,0,0,0,433,0,0,0,MG
738385,2023,06,21,2023-06-21,21:18:00,3,ND,38,0,109.0000,1,0,250000,0,46.0100,-100.8000,46.0100,-100.8000,0,0,0,0,0,85,0,0,0,EG
738386,2023,06,21,2023-06-21,21:30:00,3,FL,12,0,58.0000,0,0,0,0,29.7221,-85.0264,29.7221,-85.0264,0,0,0,0,0,37,0,0,0,MG
738387,2023,06,21,2023-06-21,21:42:00,3,TX,48,0,78.0000,0,0,0,0,32.8499,-100.4701,32.8499,-100.4701,0,0,0,0,0,151,0,0,0,EG
738388,2023,06,21,2023-06-21,22:00:00,3,TX,48,0,74.0000,0,0,0,0,32.7498,-100.3798,32.7498,-100.3798,0,0,0,0,0,151,0,0,0,EG
738389,2023,06,21,2023-06-21,22:02:00,3,TX,48,0,78.0000,0,0,0,0,32.7527,-100.2019,32.7527,-100.2019,0,0,0,0,0,151,0,0,0,EG
