om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
671126,2023,02,21,2023-02-21,13:10:00,3,NY,36,0,0.75,0,0,0,0,42.1700,-76.8700,42.1700,-76.8700,0,0,0,0,0,15,0,0,0
671127,2023,02,21,2023-02-21,13:42:00,3,NY,36,0,0.75,0,0,0,0,43.0100,-75.9600,43.0100,-75.9600,0,0,0,0,0,67,0,0,0
671128,2023,02,21,2023-02-21,14:25:00,3,NJ,34,0,0.75,0,0,0,0,40.2800,-74.8100,40.2800,-74.8100,0,0,0,0,0,21,0,0,0
671129,2023,02,21,2023-02-21,14:30:00,3,NJ,34,0,1.00,0,0,0,0,40.3300,-74.7900,40.3300,-74.7900,0,0,0,0,0,21,0,0,0
671130,2023,02,21,2023-02-21,14:30:00,3,NJ,34,0,1.00,0,0,0,0,40.3000,-74.7300,40.3000,-74.7300,0,0,0,0,0,21,0,0,0
671131,2023,02,21,2023-02-21,14:37:00,3,NJ,34,0,0.75,0,0,0,0,40.3700,-74.8300,40.3700,-74.8300,0,0,0,0,0,21,0,0,0
671132,2023,02,21,2023-02-21,14:40:00,3,NJ,34,0,0.75,0,0,0,0,40.2300,-74.6500,40.2300,-74.6500,0,0,0,0,0,21,0,0,0
671133,2023,02,21,2023-02-21,14:47:00,3,NJ,34,0,1.00,0,0,0,0,40.3700,-74.8300,40.3700,-74.8300,0,0,0,0,0,21,0,0,0
671134,2023,02,21,2023-02-21,15:02:00,3,NJ,34,0,0.88,0,0,0,0,40.3000,-74.3200,40.3000,-74.3200,0,0,0,0,0,25,0,0,0
671135,2023,02,21,2023-02-21,15:04:00,3,NJ,34,0,1.00,0,0,0,0,40.3200,-74.3500,40.3200,-74.3500,0,0,0,0,0,25,0,0,0
671136,2023,02,21,2023-02-21,15:21:00,3,NJ,34,0,0.75,0,0,0,0,40.2600,-74.2400,40.2600,-74.2400,0,0,0,0,0,25,0,0,0
671137,2023,02,21,2023-02-21,15:55:00,3,NJ,34,0,1.00,0,0,0,0,39.9600,-74.1900,39.9600,-74.1900,0,0,0,0,0,29,0,0,0
671138,2023,02,22,2023-02-22,07:20:00,3,MO,29,0,1.00,0,0,0,0,38.8036,-91.1441,38.8036,-91.1441,0,0,0,0,0,219,0,0,0
671139,2023,02,22,2023-02-22,07:50:00,3,IL,17,0,1.00,0,0,0,0,38.9704,-90.5413,38.9704,-90.5413,0,0,0,0,0,83,0,0,0
671140,2023,02,22,2023-02-22,09:56:00,3,IL,17,0,0.88,0,0,0,0,39.9300,-88.4500,39.9300,-88.4500,0,0,0,0,0,19,0,0,0
671141,2023,02,22,2023-02-22,10:38:00,3,IL,17,0,0.88,0,0,0,0,39.7234,-88.3000,39.7234,-88.3000,0,0,0,0,0,41,0,0,0
671142,2023,02,22,2023-02-22,11:00:00,3,IL,17,0,1.00,0,0,0,0,39.7866,-87.6628,39.7866,-87.6628,0,0,0,0,0,45,0,0,0
671143,2023,02,22,2023-02-22,15:02:00,3,NJ,34,0,0.88,0,0,0,0,40.3000,-74.3200,40.3000,-74.3200,0,0,0,0,0,25,0,0,0
671144,2023,02,26,2023-02-26,16:20:00,3,KS,20,0,1.00,0,0,0,0,37.5800,-101.3600,37.5800,-101.3600,0,0,0,0,0,67,0,0,0
671145,2023,02,26,2023-02-26,16:25:00,3,TX,48,0,0.88,0,0,0,0,35.6400,-101.6000,35.6400,-101.6000,0,0,0,0,0,233,0,0,0
671146,2023,02,26,2023-02-26,16:31:00,3,KS,20,0,1.00,0,0,0,0,37.6900,-101.1400,37.6900,-101.1400,0,0,0,0,0,67,0,0,0
671147,2023,02,26,2023-02-26,16:45:00,3,KS,20,0,1.00,0,0,0,0,37.0400,-100.9400,37.0400,-100.9400,0,0,0,0,0,175,0,0,0
671148,2023,02,26,2023-02-26,16:51:00,3,KS,20,0,1.50,0,0,0,0,37.8500,-100.9000,37.8500,-100.9000,0,0,0,0,0,55,0,0,0
671149,2023,02,26,2023-02-26,18:20:00,3,TX,48,0,1.75,0,0,0,0,35.2300,-100.5100,35.2300,-100.5100,0,0,0,0,0,483,0,0,0
671150,2023,02,26,2023-02-26,18:38:00,3,TX,48,0,1.75,0,0,0,0,34.7200,-100.5300,34.7200,-100.5300,0,0,0,0,0,191,0,0,0
671151,2023,02,26,2023-02-26,18:52:00,3,TX,48,0,1.50,0,0,0,0,34.8500,-100.2300,34.8500,-100.2100,0,0,0,0,0,87,0,0,0
671152,2023,02,26,2023-02-26,19:28:00,3,OK,40,0,1.00,0,0,0,0,34.8698,-99.5125,34.8698,-99.5125,0,0,0,0,0,55,0,0,0
671153,2023,02,26,2023-02-26,19:58:00,3,OK,40,0,1.75,0,0,0,0,35.0095,-99.0750,35.0095,-99.0750,0,0,0,0,0,75,0,0,0
671154,2023,02,26,2023-02-26,20:09:00,3,OK,40,0,1.75,0,0,0,0,35.0100,-99.1000,35.0100,-99.1000,0,0,0,0,0,75,0,0,0
671155,2023,02,26,2023-02-26,20:13:00,3,OK,40,0,1.00,0,0,0,0,35.0855,-98.6000,35.0855,-98.6000,0,0,0,0,0,15,0,0,0
671156,2023,02,26,2023-02-26,20:16:00,3,OK,40,0,1.00,0,0,0,0,35.1000,-98.6000,35.1000,-98.6000,0,0,0,0,0,15,0,0,0
671157,2023,02,26,2023-02-26,20:19:00,3,OK,40,0,1.75,0,0,0,0,34.3900,-99.0200,34.3900,-99.0200,0,0,0,0,0,141,0,0,0
671158,2023,02,26,2023-02-26,20:30:00,3,TX,48,0,1.00,0,0,0,0,32.9500,-99.8100,32.9500,-99.8100,0,0,0,0,0,253,0,0,0
671159,2023,02,26,2023-02-26,20:53:00,3,OK,40,0,1.00,0,0,0,0,35.0489,-97.9487,35.0489,-97.9487,0,0,0,0,0,51,0,0,0
671160,2023,02,26,2023-02-26,20:55:00,3,OK,40,0,1.00,0,0,0,0,35.0400,-97.9400,35.0400,-97.9400,0,0,0,0,0,51,0,0,0
671161,2023,02,26,2023-02-26,21:05:00,3,OK,40,0,1.50,0,0,0,0,35.2300,-97.7200,35.2300,-97.7200,0,0,0,0,0,51,0,0,0
671162,2023,02,26,2023-02-26,21:05:00,3,OK,40,0,1.25,0,0,0,0,35.1400,-97.6600,35.1400,-97.6600,0,0,0,0,0,87,0,0,0
671163,2023,02,26,2023-02-26,21:05:00,3,OK,40,0,1.00,0,0,0,0,35.1612,-97.8026,35.1612,-97.8026,0,0,0,0,0,51,0,0,0
671164,2023,02,26,2023-02-26,21:12:00,3,OK,40,0,1.00,0,0,0,0,35.2500,-97.6000,35.2500,-97.6000,0,0,0,0,0,87,0,0,0
671165,2023,02,26,2023-02-26,21:22:00,3,OK,40,0,1.00,0,0,0,0,35.2634,-97.4400,35.2634,-97.4400,0,0,0,0,0,27,0,0,0
671166,2023,02,26,2023-02-26,21:34:00,3,OK,40,0,0.75,0,0,0,0,35.3615,-97.2813,35.3615,-97.2813,0,0,0,0,0,27,0,0,0
671167,2023,02,26,2023-02-26,21:34:00,3,OK,40,0,1.00,0,0,0,0,35.3970,-97.2659,35.3970,-97.2659,0,0,0,0,0,109,0,0,0
671168,2023,02,26,2023-02-26,21:36:00,3,OK,40,0,1.00,0,0,0,0,35.4000,-97.2500,35.4000,-97.2500,0,0,0,0,0,109,0,0,0
671169,2023,02,26,2023-02-26,22:03:00,3,OK,40,0,1.25,0,0,0,0,34.5000,-97.1200,34.5000,-97.1200,0,0,0,0,0,99,0,0,0
671170,2023,02,26,2023-02-26,22:13:00,3,OK,40,0,1.25,0,0,0,0,34.5202,-96.9576,34.5202,-96.9576,0,0,0,0,0,99,0,0,0
671171,2023,02,26,2023-02-26,22:33:00,3,OK,40,0,1.75,0,0,0,0,34.6500,-96.5300,34.6500,-96.5300,0,0,0,0,0,123,0,0,0
671172,2023,02,26,2023-02-26,22:33:00,3,OK,40,0,1.50,0,0,0,0,34.6602,-96.5424,34.6602,-96.5424,0,0,0,0,0,123,0,0,0
671173,2023,02,27,2023-02-27,09:50:00,3,IL,17,0,1.00,0,0,0,0,40.1000,-88.2000,40.1000,-88.2000,0,0,0,0,0,19,0,0,0
671174,2023,02,27,2023-02-27,09:55:00,3,IL,17,0,0.88,0,0,0,0,40.1269,-88.2433,40.1269,-88.2433,0,0,0,0,0,19,0,0,0
671175,2023,02,27,2023-02-27,10:10:00,3,IL,17,0,1.00,0,0,0,0,40.3000,-88.0200,40.3000,-88.0200,0,0,0,0,0,19,0,0,0
671176,2023,02,27,2023-02-27,10:27:00,3,IL,17,0,1.50,0,0,0,0,40.2100,-88.0000,40.2100,-88.0000,0,0,0,0,0,19,0,0,0
671177,2023,02,27,2023-02-27,12:05:00,3,IN,18,0,1.00,0,0,2000,0,41.0600,-86.3300,41.0600,-86.3300,0,0,0,0,0,49,0,0,0
671178,2023,02,27,2023-02-27,13:03:00,3,IN,18,0,1.25,0,0,0,0,39.3600,-85.0100,39.3600,-85.0100,0,0,0,0,0,47,0,0,0
671179,2023,02,27,2023-02-27,13:10:00,3,IN,18,0,1.75,0,0,0,0,39.4100,-84.8700,39.4100,-84.8700,0,0,0,0,0,47,0,0,0
671180,2023,02,27,2023-02-27,13:16:00,3,OH,39,0,2.00,0,0,0,0,39.4400,-84.7900,39.4400,-84.7900,0,0,0,0,0,17,0,0,0
671181,2023,02,27,2023-02-27,13:16:00,3,OH,39,0,1.25,0,0,0,0,39.4600,-84.8000,39.4600,-84.8000,0,0,0,0,0,17,0,0,0
671182,2023,02,27,2023-02-27,13:56:00,3,IN,18,0,0.88,0,0,1000,0,40.7400,-85.1800,40.7400,-85.1800,0,0,0,0,0,179,0,0,0
671183,2023,02,27,2023-02-27,13:59:00,3,OH,39,0,0.75,0,0,0,0,39.7200,-84.1700,39.7200,-84.1700,0,0,0,0,0,113,0,0,0
671184,2023,02,27,2023-02-27,14:00:00,3,OH,39,0,0.75,0,0,0,0,39.7000,-84.1500,39.7000,-84.1500,0,0,0,0,0,113,0,0,0
671185,2023,02,27,2023-02-27,14:06:00,3,OH,39,0,1.50,0,0,0,0,39.9600,-84.1300,39.9600,-84.1300,0,0,0,0,0,109,0,0,0
671186,2023,02,27,2023-02-27,14:06:00,3,OH,39,0,1.50,0,0,0,0,39.7400,-84.0800,39.7400,-84.0800,0,0,0,0,0,57,0,0,0
671187,2023,02,27,2023-02-27,14:11:00,3,OH,39,0,2.00,0,0,0,0,39.7800,-83.9500,39.7800,-83.9500,0,0,0,0,0,57,0,0,0
671188,2023,02,27,2023-02-27,14:16:00,3,OH,39,0,1.00,0,0,0,0,39.8100,-83.8900,39.8100,-83.8900,0,0,0,0,0,57,0,0,0
671189,2023,02,27,2023-02-27,17:14:00,3,OH,39,0,1.00,0,0,0,0,39.4500,-81.8400,39.4500,-81.8400,0,0,0,0,0,167,0,0,0
671190,2023,02,27,2023-02-27,17:15:00,3,OH,39,0,1.25,0,0,0,0,39.4400,-81.9100,39.4400,-81.9100,0,0,0,0,0,9,0,0,0
671191,2023,02,27,2023-02-27,17:22:00,3,OH,39,0,2.50,0,0,0,0,39.4500,-81.6900,39.4500,-81.6900,0,0,0,0,0,167,0,0,0
671192,2023,02,27,2023-02-27,17:27:00,3,OH,39,0,1.00,0,0,0,0,39.4600,-81.6200,39.4600,-81.6200,0,0,0,0,0,167,0,0,0
671193,2023,02,27,2023-02-27,17:28:00,3,OH,39,0,3.50,0,0,0,0,39.4500,-81.6100,39.4500,-81.6100,0,0,0,0,0,167,0,0,0
671194,2023,02,27,2023-02-27,17:38:00,3,OH,39,0,1.00,0,0,0,0,39.4700,-81.5500,39.4700,-81.5500,0,0,0,0,0,167,0,0,0
671195,2023,03,01,2023-03-01,06:35:00,3,TX,48,0,1.00,0,0,0,0,32.4500,-97.7400,32.4500,-97.7400,0,0,0,0,0,221,0,0,0
671196,2023,03,01,2023-03-01,06:50:00,3,TX,48,0,0.75,0,0,0,0,32.4800,-97.4900,32.4800,-97.4900,0,0,0,0,0,251,0,0,0
671197,2023,03,01,2023-03-01,06:57:00,3,TX,48,0,0.75,0,0,0,0,32.5300,-97.4000,32.5300,-97.4000,0,0,0,0,0,251,0,0,0
671198,2023,03,01,2023-03-01,06:58:00,3,TX,48,0,1.00,0,0,0,0,32.5800,-97.3600,32.5800,-97.3600,0,0,0,0,0,439,0,0,0
671199,2023,03,01,2023-03-01,06:58:00,3,TX,48,0,1.00,0,0,0,0,32.5400,-97.4200,32.5400,-97.4200,0,0,0,0,0,251,0,0,0
671200,2023,03,01,2023-03-01,07:00:00,3,TX,48,0,1.00,0,0,0,0,32.4100,-97.8700,32.4100,-97.8700,0,0,0,0,0,221,0,0,0
671201,2023,03,01,2023-03-01,07:01:00,3,TX,48,0,1.00,0,0,0,0,32.4300,-97.8100,32.4300,-97.8100,0,0,0,0,0,221,0,0,0
671202,2023,03,01,2023-03-01,07:02:00,3,TX,48,0,0.75,0,0,0,0,32.5700,-97.3300,32.5700,-97.3300,0,0,0,0,0,439,0,0,0
671203,2023,03,01,2023-03-01,07:05:00,3,TX,48,0,2.00,0,0,7000,0,32.4400,-97.7900,32.4400,-97.7900,0,0,0,0,0,221,0,0,0
671204,2023,03,01,2023-03-01,07:05:00,3,TX,48,0,1.25,0,0,0,0,32.4500,-97.8000,32.4500,-97.8000,0,0,0,0,0,221,0,0,0
671205,2023,03,01,2023-03-01,07:32:00,3,TX,48,0,1.50,0,0,0,0,32.5300,-97.4000,32.5300,-97.4000,0,0,0,0,0,251,0,0,0
671206,2023,03,01,2023-03-01,07:33:00,3,TX,48,0,1.75,0,0,30000,0,32.5400,-97.3600,32.5400,-97.3600,0,0,0,0,0,251,0,0,0
671207,2023,03,01,2023-03-01,07:36:00,3,TX,48,0,1.00,0,0,0,0,32.5723,-97.3262,32.5723,-97.3262,0,0,0,0,0,439,0,0,0
671208,2023,03,01,2023-03-01,07:39:00,3,TX,48,0,1.00,0,0,0,0,32.5500,-97.3600,32.5500,-97.3600,0,0,0,0,0,251,0,0,0
671209,2023,03,01,2023-03-01,07:41:00,3,TX,48,0,1.00,0,0,0,0,32.6200,-97.3000,32.6200,-97.3000,0,0,0,0,0,439,0,0,0
671210,2023,03,01,2023-03-01,07:55:00,3,TX,48,0,1.00,0,0,0,0,32.5900,-97.1000,32.5900,-97.1000,0,0,0,0,0,439,0,0,0
671211,2023,03,01,2023-03-01,08:02:00,3,TX,48,0,1.00,0,0,0,0,32.6700,-97.0000,32.6700,-97.0000,0,0,0,0,0,113,0,0,0
671212,2023,03,01,2023-03-01,08:10:00,3,TX,48,0,0.75,0,0,0,0,32.6200,-96.9100,32.6200,-96.9100,0,0,0,0,0,113,0,0,0
671213,2023,03,01,2023-03-01,08:13:00,3,TX,48,0,1.00,0,0,0,0,32.7100,-96.9500,32.7100,-96.9500,0,0,0,0,0,113,0,0,0
671214,2023,03,01,2023-03-01,08:14:00,3,TX,48,0,1.25,0,0,0,0,32.5900,-96.8800,32.5900,-96.8800,0,0,0,0,0,113,0,0,0
671215,2023,03,01,2023-03-01,08:20:00,3,TX,48,0,1.00,0,0,0,0,32.6100,-96.8300,32.6100,-96.8300,0,0,0,0,0,113,0,0,0
671216,2023,03,01,2023-03-01,08:55:00,3,TX,48,0,0.88,0,0,0,0,32.7300,-96.2800,32.7300,-96.2800,0,0,0,0,0,257,0,0,0
671217,2023,03,01,2023-03-01,16:46:00,3,KY,21,0,1.00,0,0,0,0,37.8109,-87.1718,37.7433,-87.1340,0,0,0,0,0,59,0,0,0
671218,2023,03,01,2023-03-01,16:50:00,3,IN,18,0,0.88,0,0,0,0,37.8800,-87.0683,37.8800,-87.0683,0,0,0,0,0,147,0,0,0
671219,2023,03,01,2023-03-01,17:12:00,3,IN,18,0,1.00,0,0,0,0,37.9600,-86.7600,37.9600,-86.7600,0,0,0,0,0,123,0,0,0
671220,2023,03,01,2023-03-01,17:20:00,3,KY,21,0,1.00,0,0,0,0,37.2000,-88.0700,37.2000,-88.0700,0,0,0,0,0,33,0,0,0
671221,2023,03,01,2023-03-01,17:28:00,3,IN,18,0,1.50,0,0,0,0,38.2067,-86.4286,38.2067,-86.4286,0,0,0,0,0,25,0,0,0
671222,2023,03,01,2023-03-01,17:35:00,3,OK,40,0,0.88,0,0,0,0,33.8100,-94.6500,33.8100,-94.6500,0,0,0,0,0,89,0,0,0
671223,2023,03,01,2023-03-01,17:47:00,3,AR,05,0,1.25,0,0,0,0,34.5000,-93.6900,34.5000,-93.6900,0,0,0,0,0,97,0,0,0
671224,2023,03,01,2023-03-01,17:55:00,3,IN,18,0,1.50,0,0,0,0,38.3236,-86.0959,38.3236,-86.0959,0,0,0,0,0,61,0,0,0
671225,2023,03,01,2023-03-01,17:55:00,3,IN,18,0,1.75,0,0,0,0,38.3900,-86.0800,38.3900,-86.0800,0,0,0,0,0,61,0,0,0
671226,2023,03,01,2023-03-01,17:55:00,3,IN,18,0,1.75,0,0,0,0,38.3500,-86.0800,38.3500,-86.0800,0,0,0,0,0,61,0,0,0
671227,2023,03,01,2023-03-01,18:00:00,3,IN,18,0,1.00,0,0,0,0,38.7000,-85.4700,38.7000,-85.4700,0,0,0,0,0,77,0,0,0
671228,2023,03,01,2023-03-01,18:02:00,3,IN,18,0,1.75,0,0,0,0,38.7130,-85.4738,38.7130,-85.4738,0,0,0,0,0,77,0,0,0
671229,2023,03,01,2023-03-01,18:03:00,3,IN,18,0,1.00,0,0,0,0,38.3763,-85.9888,38.3763,-85.9888,0,0,0,0,0,43,0,0,0
671230,2023,03,01,2023-03-01,18:07:00,3,KY,21,0,1.00,0,0,0,0,38.7100,-85.3700,38.7100,-85.3700,0,0,0,0,0,223,0,0,0
671231,2023,03,01,2023-03-01,18:14:00,3,KY,21,0,1.00,0,0,0,0,38.4200,-85.6000,38.4200,-85.6000,0,0,0,0,0,185,0,0,0
671232,2023,03,01,2023-03-01,18:14:00,3,IN,18,0,1.00,0,0,0,0,38.4800,-85.7700,38.4800,-85.7700,0,0,0,0,0,19,0,0,0
671233,2023,03,01,2023-03-01,18:16:00,3,IN,18,0,1.00,0,0,0,0,38.7500,-85.0700,38.7500,-85.0700,0,0,0,0,0,155,0,0,0
671234,2023,03,01,2023-03-01,18:22:00,3,MS,28,0,1.00,0,0,0,0,34.9500,-89.5200,34.9500,-89.5200,0,0,0,0,0,93,0,0,0
671235,2023,03,01,2023-03-01,18:23:00,3,IN,18,0,1.00,0,0,0,0,38.5400,-85.6500,38.5400,-85.6500,0,0,0,0,0,19,0,0,0
671236,2023,03,01,2023-03-01,18:30:00,3,AR,05,0,1.00,0,0,0,0,34.5300,-93.0900,34.5300,-93.0900,0,0,0,0,0,51,0,0,0
671237,2023,03,01,2023-03-01,18:37:00,3,OH,39,0,0.88,0,0,0,0,39.1206,-84.5096,39.1206,-84.5096,0,0,0,0,0,61,0,0,0
671238,2023,03,01,2023-03-01,18:55:00,3,AR,05,0,1.50,0,0,0,0,34.5700,-92.6000,34.5700,-92.6000,0,0,0,0,0,125,0,0,0
671239,2023,03,01,2023-03-01,18:55:00,3,AR,05,0,0.75,0,0,0,0,34.6200,-92.7700,34.6200,-92.7700,0,0,0,0,0,125,0,0,0
671240,2023,03,01,2023-03-01,18:56:00,3,AR,05,0,1.00,0,0,0,0,34.5800,-92.5400,34.5800,-92.5400,0,0,0,0,0,125,0,0,0
671241,2023,03,01,2023-03-01,19:50:00,3,MS,28,0,1.00,0,0,0,0,34.8400,-88.3200,34.8400,-88.3200,0,0,0,0,0,141,0,0,0
671242,2023,03,01,2023-03-01,19:53:00,3,AR,05,0,1.50,0,0,0,0,34.5000,-91.6000,34.5000,-91.6000,0,0,0,0,0,117,0,0,0
671243,2023,03,01,2023-03-01,19:53:00,3,MS,28,0,1.00,0,0,0,0,34.8100,-88.2000,34.8100,-88.2000,0,0,0,0,0,141,0,0,0
671244,2023,03,01,2023-03-01,19:55:00,3,AR,05,0,1.00,0,0,0,0,34.5000,-91.5500,34.5000,-91.5500,0,0,0,0,0,1,0,0,0
671245,2023,03,01,2023-03-01,20:11:00,3,AR,05,0,1.00,0,0,0,0,33.9600,-92.1900,33.9600,-92.1900,0,0,0,0,0,25,0,0,0
671246,2023,03,01,2023-03-01,20:24:00,3,AR,05,0,3.00,0,0,0,0,33.9800,-92.0400,33.9800,-92.0400,0,0,0,0,0,25,0,0,0
671247,2023,03,01,2023-03-01,21:25:00,3,MS,28,0,3.00,0,0,250000,0,33.9300,-90.9900,33.9200,-90.7500,0,0,0,0,0,11,0,0,0
671248,2023,03,01,2023-03-01,21:35:00,3,OH,39,0,0.75,0,0,0,0,38.4600,-82.3300,38.4600,-82.3300,0,0,0,0,0,87,0,0,0
671249,2023,03,01,2023-03-01,22:41:00,3,TX,48,0,4.00,0,0,0,0,28.7100,-99.2100,28.7100,-99.2100,0,0,0,0,0,163,0,0,0
671250,2023,03,01,2023-03-01,22:42:00,3,TX,48,0,2.00,0,0,0,0,28.6700,-99.1700,28.6700,-99.1700,0,0,0,0,0,163,0,0,0
671251,2023,03,01,2023-03-01,23:15:00,3,TX,48,0,3.00,0,0,0,0,28.8200,-98.7000,28.8200,-98.7000,0,0,0,0,0,13,0,0,0
671252,2023,03,02,2023-03-02,00:00:00,3,TX,48,0,1.00,0,0,0,0,28.7500,-98.3000,28.7500,-98.3000,0,0,0,0,0,13,0,0,0
671253,2023,03,02,2023-03-02,00:15:00,3,TX,48,0,1.75,0,0,0,0,28.8000,-98.0800,28.8000,-98.0800,0,0,0,0,0,255,0,0,0
671254,2023,03,02,2023-03-02,01:05:00,3,TX,48,0,1.25,0,0,0,0,29.0400,-97.3500,29.0400,-97.3500,0,0,0,0,0,123,0,0,0
671255,2023,03,02,2023-03-02,01:30:00,3,TX,48,0,1.00,0,0,0,0,29.0200,-97.2100,29.0200,-97.2100,0,0,0,0,0,123,0,0,0
671256,2023,03,02,2023-03-02,02:09:00,3,TX,48,0,1.00,0,0,0,0,29.5200,-98.6600,29.5200,-98.6600,0,0,0,0,0,29,0,0,0
671257,2023,03,02,2023-03-02,02:29:00,3,TX,48,0,0.75,0,0,0,0,29.5500,-98.6000,29.5500,-98.6000,0,0,0,0,0,29,0,0,0
671258,2023,03,02,2023-03-02,02:46:00,3,TX,48,0,1.00,0,0,0,0,29.6300,-98.9700,29.6300,-98.9700,0,0,0,0,0,19,0,0,0
671259,2023,03,02,2023-03-02,03:05:00,3,TX,48,0,1.00,0,0,0,0,29.7200,-98.6400,29.7200,-98.6400,0,0,0,0,0,29,0,0,0
671260,2023,03,02,2023-03-02,03:12:00,3,TX,48,0,1.00,0,0,0,0,29.6700,-98.6300,29.6700,-98.6300,0,0,0,0,0,29,0,0,0
671261,2023,03,02,2023-03-02,03:17:00,3,TX,48,0,1.00,0,0,0,0,29.6800,-98.4500,29.6800,-98.4500,0,0,0,0,0,29,0,0,0
671262,2023,03,02,2023-03-02,03:20:00,3,TX,48,0,1.00,0,0,0,0,29.7100,-98.3300,29.7100,-98.3300,0,0,0,0,0,91,0,0,0
671263,2023,03,02,2023-03-02,03:22:00,3,TX,48,0,1.00,0,0,0,0,29.7000,-98.4900,29.7000,-98.4900,0,0,0,0,0,29,0,0,0
671264,2023,03,02,2023-03-02,03:23:00,3,TX,48,0,0.75,0,0,0,0,29.7000,-98.4500,29.7000,-98.4500,0,0,0,0,0,29,0,0,0
671265,2023,03,02,2023-03-02,03:24:00,3,TX,48,0,1.00,0,0,0,0,29.7600,-98.4400,29.7600,-98.4400,0,0,0,0,0,91,0,0,0
671266,2023,03,02,2023-03-02,03:27:00,3,TX,48,0,1.75,0,0,0,0,29.7500,-98.3700,29.7500,-98.3700,0,0,0,0,0,91,0,0,0
671267,2023,03,02,2023-03-02,03:29:00,3,TX,48,0,1.75,0,0,0,0,29.7500,-98.3700,29.7500,-98.3700,0,0,0,0,0,91,0,0,0
671268,2023,03,02,2023-03-02,03:35:00,3,TX,48,0,1.75,0,0,0,0,29.7700,-98.2500,29.7700,-98.2500,0,0,0,0,0,91,0,0,0
671269,2023,03,02,2023-03-02,03:39:00,3,TX,48,0,1.50,0,0,0,0,29.7500,-98.2300,29.7500,-98.2300,0,0,0,0,0,91,0,0,0
671270,2023,03,02,2023-03-02,03:46:00,3,TX,48,0,0.75,0,0,0,0,29.8200,-98.1000,29.8200,-98.1000,0,0,0,0,0,91,0,0,0
671271,2023,03,02,2023-03-02,03:49:00,3,TX,48,0,1.00,0,0,0,0,29.8100,-98.0800,29.8100,-98.0800,0,0,0,0,0,91,0,0,0
671272,2023,03,02,2023-03-02,03:50:00,3,TX,48,0,1.00,0,0,0,0,29.7900,-98.0700,29.7900,-98.0700,0,0,0,0,0,91,0,0,0
671273,2023,03,02,2023-03-02,03:56:00,3,TX,48,0,1.75,0,0,0,0,29.8500,-98.0100,29.8500,-98.0100,0,0,0,0,0,209,0,0,0
671274,2023,03,02,2023-03-02,04:00:00,3,TX,48,0,1.00,0,0,0,0,29.8900,-97.9200,29.8900,-97.9200,0,0,0,0,0,209,0,0,0
671275,2023,03,02,2023-03-02,04:04:00,3,TX,48,0,1.00,0,0,0,0,29.8900,-97.9100,29.8900,-97.9100,0,0,0,0,0,209,0,0,0
671276,2023,03,02,2023-03-02,04:56:00,3,TX,48,0,1.00,0,0,0,0,30.1800,-99.1500,30.1800,-99.1500,0,0,0,0,0,171,0,0,0
671277,2023,03,02,2023-03-02,05:27:00,3,TX,48,0,1.00,0,0,0,0,30.2600,-98.8800,30.2600,-98.8800,0,0,0,0,0,171,0,0,0
671278,2023,03,02,2023-03-02,05:32:00,3,TX,48,0,1.50,0,0,0,0,30.3100,-98.8500,30.3100,-98.8500,0,0,0,0,0,171,0,0,0
671279,2023,03,02,2023-03-02,05:37:00,3,TX,48,0,0.75,0,0,0,0,30.5500,-97.8400,30.5500,-97.8400,0,0,0,0,0,491,0,0,0
671280,2023,03,02,2023-03-02,06:00:00,3,TX,48,0,1.00,0,0,0,0,30.3800,-98.6000,30.3800,-98.6000,0,0,0,0,0,171,0,0,0
671281,2023,03,02,2023-03-02,06:08:00,3,TX,48,0,1.00,0,0,0,0,30.3100,-98.4100,30.3100,-98.4100,0,0,0,0,0,31,0,0,0
671282,2023,03,02,2023-03-02,12:00:00,3,AR,05,0,0.75,0,0,0,0,36.1500,-93.8500,36.1500,-93.8500,0,0,0,0,0,87,0,0,0
671283,2023,03,02,2023-03-02,12:26:00,3,OK,40,0,1.50,0,0,20000,0,36.7700,-94.9300,36.7700,-94.9300,0,0,0,0,0,115,0,0,0
671284,2023,03,02,2023-03-02,12:35:00,3,OK,40,0,1.75,0,0,30000,0,36.8902,-94.8928,36.8902,-94.8928,0,0,0,0,0,115,0,0,0
671285,2023,03,02,2023-03-02,12:37:00,3,OK,40,0,1.75,0,0,30000,0,36.8754,-94.8777,36.8754,-94.8777,0,0,0,0,0,115,0,0,0
671286,2023,03,02,2023-03-02,12:40:00,3,OK,40,0,0.88,0,0,0,0,36.9033,-94.8839,36.9033,-94.8839,0,0,0,0,0,115,0,0,0
671287,2023,03,02,2023-03-02,13:00:00,3,KS,20,0,0.88,0,0,0,0,37.1600,-94.8300,37.1600,-94.8300,0,0,0,0,0,21,0,0,0
671288,2023,03,02,2023-03-02,13:26:00,3,KS,20,0,0.75,0,0,0,0,37.3800,-94.6300,37.3800,-94.6300,0,0,0,0,0,37,0,0,0
671289,2023,03,02,2023-03-02,13:30:00,3,KS,20,0,0.88,0,0,0,0,37.4600,-94.6200,37.4600,-94.6200,0,0,0,0,0,37,0,0,0
671290,2023,03,02,2023-03-02,14:10:00,3,MO,29,0,0.75,0,0,0,0,37.8600,-94.3500,37.8600,-94.3500,0,0,0,0,0,217,0,0,0
